80,ヤドラン,Slowbro - スローブロ,「ヤドカリ（甲殻綱十脚目に属するヤドカリ科・ホンヤドカリ科・ツノガイヤドカリ科・オカヤドカリ科の甲殻類の総称）」＋「宿らん（宿らないという意味）」＋「宿主」 ＋「遅鈍（のろま）」＋「鈍感（感じ方や考え方が鈍いこと）」＋「ラン（卵）」＋「ラン（走る）」【参考】「ドランク（酔った）」＋「銅鑼（金属性の円盤をひもでつるした打楽器）」,「Slow（遅い）」＋「Brother（兄弟）」
80,メガヤドラン,MegaSlowbro - メガスローブロ,「メガ（ギリシャ語で大きい）」＋「ヤドラン（ポケモン名）」,「Mega（大きい）」＋「Slowbro（ポケモン名）」
80,ヤドラン（ガラルのすがた）,Slowbro（Galarian） - スローブロ（ガラリアン）,「ヤドラン（ポケモン名）」＋「ガラル地方（剣/盾の舞台となる場所）」,「Slowbro（ポケモン名）」＋「Galar（剣/盾の舞台となる場所）」
81,コイル,Magnemite - マグネマイト,「コイル（電磁石）」,「Magnet（磁石）」＋「Mite（子供）」
82,レアコイル,Magneton - メグネトン,「レア（珍しい）」＋「レアメタル（希少金属）」＋「コイル（電磁石）」 ＋「レアアース（希土類）」,「Magnet（磁石）」＋「Ton（重量単位）」
83,カモネギ,Farfetch'D - ファーフェッチド,「鴨（カモ目カモ科の鳥のうちガン・ハクチョウ類以外の総称）」＋「葱（ネギ。ユリ科の多年草）」＋「カモがネギを背負ってやって来る（思いがけなくうまい話が重なってやって来ることを表すことわざ）」,「Farfetched（不自然）」
83,カモネギ（ガラルのすがた）,Farfetch'D（Galarian） - ファーフェッチド（ガラリアン）,「カモネギ（ポケモン名）」＋「ガラル地方（剣/盾の舞台となる場所）」,「Farfetch'D（ポケモン名）」＋「Galar（剣/盾の舞台となる場所）」
84,ドードー,Doduo - ドードュオ,「ドードー（ハト目ドードー科の鳥の総称。絶滅した飛べない鳥）」 ＋「同」＋「胴」【参考】「同道（連れて行くこと）」,「ドードー」＋「Do（する）」＋「Duo（２人組）」
85,ドードリオ,Dodrio - ドードリオ,「ドードー（ハト目ドードー科の鳥の総称。絶滅した飛べない鳥）」＋「鳥」＋「トリオ（３人組）」 ＋「同」＋「胴」【参考】「同道（連れて行くこと）」,「ドードリオ」＋「Did（した）」＋「Trio（３人組）」
86,パウワウ,Seel - スィール,「パウワウ（アシカ、アシカの鳴き声。主に英語圏の幼児向け絵本で使われる）」 【参考】「パウワウ（アメリカインディアンの踊りの集会・祭り）」,「Seal（アシカ）」＋「Seel（のように見える）」
87,ジュゴン,Dewgong - デュゴン,「ジュゴン（ジュゴン目ジュゴン科の海棲哺乳類）」,「ジュゴン」＋「Dugong（ジュゴン目ジュゴン科の海棲哺乳類）」＋「Dew（雫）」
88,ベトベター,Grimer - グライマー,「ベトベト（粘りつく様子を表す擬態語）」＋「べたべた（粘りつく様子を表す擬態語）」 【参考】「ベタ（隙間なく）」＋「ベター（比較して良い選択肢）」＋「アー（～する物）」,「Grime（表面・皮膚に染み付いた汚れ、垢、煤、埃）」＋「Er（人を表現する言葉）」
88,ベトベター（アローラのすがた）,Grimer（Alolan） - グライマー（アローラ）,「ベトベター（ポケモン名）」＋「アローラ地方（S/M/US/UMの舞台となる場所）」,「Grimer（ポケモン名）」＋「Alola（S/M/US/UMの舞台となる場所）」
89,ベトベトン,Muk - マック,「ベトベト（粘りつく様子を表す擬態語）」＋「トン（重さの単位）」＋「ベトン（ドイツ語でコンクリート。鉄筋コンクリートの分厚い壁の貫通用に作られた徹甲弾の一種でべトン弾としても使われた）」,「Muck（ゴミ）」
89,ベトベトン（アローラのすがた）,Muk（Alolan） - マック（アローラ）,「ベトベトン（ポケモン名）」＋「アローラ地方（S/M/US/UMの舞台となる場所）」,「Muk（ポケモン名）」＋「Alola（S/M/US/UMの舞台となる場所）」
90,シェルダー,Shellder - シェルダー,「シェル（貝殻、殻、甲羅）」＋「シェルター（保護）」＋「ディフェンダー（サッカー等で後方の守備に当たるポジション、またはその選手）」 【参考】「エルダー（年上の）」,「シェルダー」＋「Shelled（殻をむく）」＋「Er（人を表現する言葉）」
91,パルシェン,Cloyster - クロイスター,「パール（真珠）」＋「シェル（貝殻、殻、甲羅）」,「Cloister（引きこもり）」＋「Oyster（牡蠣。Pearl oysterで真珠貝）」＋「Clam（ハマグリ）」
92,ゴース,Gastly - ガストリー,「ゴースト（お化け。ゴーストのトを取り除くとゴース）」 ＋「ガス（気体）」【参考】「ゴース星人（ウルトラセブンに登場する宇宙人）」,「Ghastly（恐ろしい）」
93,ゴースト,Haunter - ホーンター,「ゴースト（お化け）」 ＋「ガス（気体）」,「Haunt（幽霊が出る）」＋「Er（人を表現する言葉）」
94,ゲンガー,Gengar - ゲンガー,「ドッペルゲンガー（怪奇現象）」 ＋「幻覚（外界からの入力がない感覚を体験してしまうこと）」,「ゲンガー」＋「Doppelganger（怪奇現象）」
94,メガゲンガー,MegaGengar - メガゲンガー,「メガ（ギリシャ語で大きい）」＋「ゲンガー（ポケモン名）」,「メガゲンガー」＋「Mega（大きい）」＋「Gengar（ポケモン名）」
95,イワーク,Onix - オニックス,「岩」＋「スネーク（ヘビ）」 【参考】「ワーム（蠕虫。細長くて足がない下等動物の俗称）」＋「ワーム（ヨーロッパの神話や民話に登場する伝説の生物。細長い蛇のようなドラゴンや大蛇を表す）」＋「ワーク（仕事）」,「Onyx（鉱物）」＋「Nix（古代ギリシャ語で爪。恐竜や怪獣の名前でも使われる）」【参考】「Nix（ニクス。ドイツに出てくる水の精）」
96,スリープ,Drowzee - ドラウズィー,「スリープ（眠る）」,「Drowse（眠気がさす）」＋「Zee（いびきの音）」
97,スリーパー,Hypno - ヒプノ,「スリーパー（眠らせる人）」＋「テイパー（バク。バク科の哺乳類の総称、中国の想像上の動物）」,「Hypnos（ヒュプノス。ギリシャ神話に登場する眠りの神）」＋「Hypnosis（催眠）」
98,クラブ,Krabby - クラビィ,「クラブ（カニ）」,「Kingcrab（タラバガニ）」＋「Baby（赤ちゃん）」＋「クラブ」【参考】「Crabbed（カニの甲羅）」
99,キングラー,Kingler - キングラー,「キング（王）」＋「クラブ（カニ）」＋「フィドラークラブ（シオマネキ。甲殻類スナガニ科のカニ）」＋「アングラー（釣りでフライやルアーで魚を釣る人）」 ＋「グランド（雄大な、フランス語で大きい）」＋「キングクラブ（タラバガニ）」,「キングラー」＋「Kingcrab（タラバガニ）」＋「King（王）」
100,ビリリダマ,Voltorb - ヴォルトーブ,「ビリリ（痺れる様子を表す擬態語）」＋「玉（球、珠）」 【参考】「卵」,「Volt（電圧・電位の単位）」＋「Orb（球体）」
101,マルマイン,Electrode - エレクトロード,「真ん丸い（マンマルイを並び替えてマルマイン）」＋「丸（丸い）」＋「マイン（地雷）」,「Electrode（電極）」
102,タマタマ,Exeggcute - エグゼキュード,「卵」＋「また（再び）」＋「偶々（たまたま）」 ＋「玉（球、珠）」【参考】「下ネタ（色違いが金色）」,「Execute（形を作る）」＋「Egg（卵）」＋「Cute（かわいい）」
103,ナッシー,Exeggutor - エグゼグター,「ナッツ（食用になる木の実）」＋「ココナッツ（ココヤシの実）」＋「ヤシ（ヤシ科に属する植物の総称）」 【参考】「下ネタ（数）」＋「梨（バラ科ナシ属の植物。和梨・中国梨・洋ナシの３種類がある）」,「Executor（実行した人）」＋「Egg（卵）」
103,ナッシー（アローラのすがた）,Exeggutor（Alolan） - エグゼグター（アローラ）,「ナッシー（ポケモン名）」＋「アローラ地方（S/M/US/UMの舞台となる場所）」,「Exeggutor（ポケモン名）」＋「Alola（S/M/US/UMの舞台となる場所）」
104,カラカラ,Cubone - キュボーン,「カラカラ（骨が当たる様子を表す擬音語）」＋「殻（骸。なきがら）」,「Cub（幼獣）」＋「Bone（骨）」＋「Cute（かわいい）」＋「Cue ball（ビリヤードボール）」
105,ガラガラ,Marowak - マロワック,「殻（骸。なきがら）」＋「がら（鶏等の肉を取り去った後の骨）」 ＋「ガラガラ（何かを振る様子を表す擬音語）」【参考】「がらがら（転がったり崩れたりする様子を表す擬音語）」＋「ガラガラ星人（ウルトラマン80に登場する宇宙人）」,「Marrow（骨髄）」＋「Whack（強打）」
105,ガラガラ（アローラのすがた）,Marowak（Alolan） - マロワック（アローラ）,「ガラガラ（ポケモン名）」＋「アローラ地方（S/M/US/UMの舞台となる場所）」,「Marowak（ポケモン名）」＋「Alola（S/M/US/UMの舞台となる場所）」
106,サワムラー,Hitmonlee - ヒットモンリー,「沢村忠（人名／キックの鬼という別名を持つキックボクサー。本名は白羽秀樹）」,「Hitman（殺し屋）」＋「Monster（怪物）」＋「Bruce Lee（ブルース・リー。「燃えよドラゴン」等で有名な俳優）」
107,エビワラー,Hitmonchan - ヒットモンチャン,「海老原博幸（人名／プロボクシング元世界チャンピオン）」,「Hitman（殺し屋）」＋「Monster（怪物）」＋「Jackie Chan（ジャッキー・チェン。香港を代表するアクション・スター）」
108,ベロリンガ,Lickitung - リキタング,「ベロ（舌）」＋「ベロベロ（舌を出してしきりに物を舐める様子を表す擬態語）」＋「リンガアル（舌の）」 【参考】「ペロリ（舐める様子を表す擬態語）」＋「ペロリンガ星人（ウルトラセブンに登場する宇宙人）」＋「リング（輪、指輪）」,「Licking（舐めること）」＋「Tongue（舌）」
109,ドガース,Koffing - コッフィング,「毒ガス（人や動物に危害を与える気体）」＋「マスタードガス（第一次世界大戦で使われた毒ガス）」 ＋「毒」＋「ガス（気体）」【参考】「獰悪（性質が乱暴で荒っぽいこと）」,「Kof（咳が出る）」＋「～ing（動名詞・現在分詞語尾、～している）」
110,マタドガス,Weezing - ヴィージング,「二股（元が一つで先が二つに分かれているもの）」＋「毒ガス（人や動物に危害を与える気体）」＋「マスタードガス（第一次世界大戦で使われた毒ガス）」 ＋「また（再び）」＋「毒」＋「ガス（気体）」【参考】「獰悪（性質が乱暴で荒っぽいこと）」,「Wheeze（息切れ）」＋「～ing（動名詞・現在分詞語尾、～している）」
